 Count  Overhead File                    Line Function
     1         0 @Base/strings/io.jl      34 print(io::IOBuffer, x::Int64)
     1         1 @juliasrc/rtutils.c     368 ijl_excstack_state
     1         0 @Base/intfuncs.jl       921 dec(x::UInt64, pad::Int64, neg::B…
     1         1 @Base/strings/string.jl   84 unsafe_takestring
     1         0 @Base/array.jl         1126 _growend!
     1         1 @OracleD/src/Logging.jl  107 log_debug
     1         1 @juliasrc/genericmemory.c  233 jl_genericmemory_copyto
     1         1 @Base/array.jl         1153 (::Base.var"#_growend!##0#_growen…
     1         1 /lib64/libc.so.6          ? _int_free_maybe_trim
     1         1 @juliasrc/gc-stock.c   1801 gc_mark_objarray
     1         1 @juliasrc/gc-stock.c    302 gc_setmark_pool_
     1         0 @Dates/src/io.jl        275 format
     1         0 @Base/char.jl           262 print
     1         0 @Base/io.jl             868 write(io::IOBuffer, c::Char)
     1         1 @Base/int.jl            404 bswap
     1         0 @juliasrc/datatype.c   1828 ijl_get_nth_field
     1         1 @juliasrc/julia.h      1515 jl_is_layout_opaque
     1         1 @Base/intfuncs.jl       990 string(n::Int64; base::Int64, pad…
     1         1 @juliasrc/gc-stock.c    912 gc_sweep_page
     1         0 @OracleD/src/Cluster.jl  235 update!(cluster::Main.OracleD.Clu…
     1         0 @Base/strings/search.jl  782 occursin
     1         0 @Base/strings/search.jl  294 _searchindex(s::String, t::String…
     1         0 @Base/strings/search.jl  304 _searchindex(s::Base.CodeUnits{UI…
     1         0 @OracleD/src/Simulation.jl  138 Main.OracleD.Simulation(config::O…
     1         0 @OracleD/src/Simulation.jl  136 Main.OracleD.Simulation(config::O…
     1         0 @OracleD/src/Simulation.jl  195 _write_simulation_parameters
     1         0 @Base/io.jl             409 open
     1         0 @Base/io.jl             410 open(::Main.OracleD.var"#_write_s…
     1         0 @julialib/julia/sys.so    ? jfptr_open_63059.1
     1         0 @Base/iostream.jl       379 open(fname::String, mode::String)
     1         0 @Base/iostream.jl       380 open(fname::String, mode::String;…
     1         0 @Base/iostream.jl       296 open
     1         0 @Base/iostream.jl       314 open(fname::String; lock::Bool, r…
     1         0 @juliasrc/support/ios.c  972 ios_file
     1         0 @juliasrc/support/ios.c  929 open_cloexec
     1         0 /lib64/libc.so.6          ? __open64
     1         0 @OracleD/src/Simulation.jl  134 Main.OracleD.Simulation(config::O…
     1         0 @OracleD/src/Simulation.jl  273 _format_simulation_parameters(sim…
     1         0 @OracleD/src/Simulation.jl  298 _format_job_mix(job_mix::OrderedD…
     1         0 @Base/strings/io.jl     377 join
     1         0 @Base/strings/io.jl     359 _join_preserve_annotations
     1         0 @Base/strings/io.jl     110 sprint
     1         0 @Base/strings/io.jl     117 sprint(::typeof(join), ::Vector{S…
     1         0 @juliasrc/builtins.c    868 jl_f__apply_iterate
     1         0 @Base/strings/io.jl     352 join(io::IOBuffer, iterator::Vect…
     1         0 @Base/iobuffer.jl       825 unsafe_write(to::IOBuffer, p::Ptr…
     1         1 @juliasrc/rtutils.c     338 ijl_eh_restore_state_noexcept
     1         1 @Base/intfuncs.jl       766 ndigits0z(x::Int64, b::Int64)
     1         1 @juliasrc/array.c       292 ijl_alloc_string
     1         1 @Base/intfuncs.jl       898 append_c_digits_fast(olength::Int…
     1         1 @juliasrc/genericmemory.c  106 jl_string_to_genericmemory
     1         0 @juliasrc/datatype.c   1811 ijl_get_nth_field
     1         1 @juliasrc/rtutils.c     340 ijl_eh_restore_state_noexcept
     1         1 @juliasrc/datatype.c   1845 ijl_get_nth_field
     1         1 @juliasrc/array.c       305 ijl_alloc_string
     1         1 @julialib/julia/sys.so    ? [unknown function]
     1         1 @juliasrc/rtutils.c     359 ijl_pop_handler_noexcept
     1         1 @juliasrc/gc-stock.c    735 jl_gc_small_alloc_inner
     1         0 @Base/strings/substring.jl   35 SubString{String}(s::String, i::I…
     1         0 @Base/strings/string.jl  554 isvalid
     1         1 @Base/strings/basic.jl  209 checkbounds
     1         1 @juliasrc/gc-stock.c    775 ijl_gc_small_alloc
     1         1 @juliasrc/gc-stock.c    779 ijl_gc_small_alloc
     1         1 @Base/strings/basic.jl    ? prevind(s::String, i::Int64, n::I…
     1         1 @Base/strings/substring.jl    ? SubString{String}(s::String, i::I…
     1         0 @OracleD/src/Simulation.jl  162 _load_carbon_intensity_data(path:…
     1         1 @Base/array.jl          737 _collect(cont::UnitRange{Int64}, …
     1         1 @Base/strings/search.jl   47 findnext(pred::Base.Fix2{typeof(i…
     1         0 @Base/strings/substring.jl   37 SubString{String}(s::String, i::I…
     1         1 @Base/strings/basic.jl  514 prevind(s::String, i::Int64, n::I…
     1         0 @Base/strings/util.jl   733 iterate
     1         1 @Base/int.jl            520 <=
     1         0 @OracleD/src/Simulation.jl  176 _load_carbon_intensity_data(path:…
     1         0 @Base/parse.jl          394 parse
     1         0 @Base/parse.jl          394 #parse#475
     1         0 @Base/parse.jl          381 tryparse_internal
     1         0 @Base/parse.jl          382 #tryparse_internal#474
     1         0 @Base/parse.jl          268 tryparse
     1         0 @juliasrc/rtutils.c     489 ijl_try_substrtod
     1         1 /lib64/libc.so.6          ? __GI_____strtod_l_internal
     1         0 @OracleD/src/Simulation.jl   45 Main.OracleD.Simulation(config::O…
     1         0 @OracleD/src/Time.jl     51 Main.OracleD.SimulationTime(confi…
     2         0 @OracleD/src/Simulation.jl  353 start!(simulation::Main.OracleD.S…
     2         0 @OracleD/src/DataLogger.jl  195 print_summary(datalogger::Main.Or…
     2         0 @OracleD/src/DataLogger.jl   98 job_finish!(datalogger::Main.Orac…
     2         2 @juliasrc/builtins.c    244 ijl_egal__bitstag
     2         0 @Base/strings/io.jl     153 print_to_string(::String, ::Int64)
     2         2 @Base/intfuncs.jl       992 string(n::Int64; base::Int64, pad…
     2         0 @Base/strings/substring.jl  236 string
     2         0 @Base/strings/substring.jl  254 _string(::String, ::Vararg{String…
     2         2 @Base/iobuffer.jl       626 ensureroom_slowpath(io::IOBuffer,…
     2         0 @OracleD/src/WorkerNode.jl  219 start_job!(worker_node::Main.Orac…
     2         0 @juliasrc/datatype.c   1844 ijl_get_nth_field
     2         2 @juliasrc/julia_internal.h  644 undefref_check
     2         0 @Base/iobuffer.jl       163 get_offset
     2         0 @Base/promotion.jl      648 max
     2         2 @Base/essentials.jl     799 ifelse
     2         0 @juliasrc/gc-stock.c    882 gc_sweep_page
     2         2 @juliasrc/gc-page-profiler.h   41 gc_page_profile_write_empty_page
     2         0 @Base/div.jl            371 div
     2         2 @juliasrc/gc-stock.c    864 gc_sweep_page
     2         0 @OracleD/src/Time.jl    130 get_current_datetime
     2         2 @juliasrc/gc-stock.c    863 gc_sweep_page
     2         2 @Base/essentials.jl     919 getindex
     2         2 @juliasrc/gc-stock.c   1176 gc_sweep_prescan
     2         2 @juliasrc/gc-stock.c   2244 gc_mark_outrefs
     2         2 @juliasrc/gc-stock.c    809 jl_gc_alloc_
     2         0 @Base/div.jl            370 div
     2         0 @Base/div.jl            325 div
     2         2 @Base/int.jl            301 div
     2         2 @OracleD/src/Cluster.jl  230 update!(cluster::Main.OracleD.Clu…
     2         2 @juliasrc/gc-stock.c   1144 gc_pool_sync_nfree
     2         2 @juliasrc/gc-page-profiler.c  113 gc_page_profile_write_to_file
     2         2 @juliasrc/gc-stock.c    929 gc_sweep_page
     2         2 @juliasrc/gc-stock.c    661 sweep_malloced_memory
     2         0 @juliasrc/gc-stock.c    636 jl_gc_free_memory
     2         0 @Base/iobuffer.jl       611 ensureroom
     2         2 @juliasrc/genericmemory.c  111 jl_string_to_genericmemory
     2         0 @Base/strings/io.jl     146 print_to_string(::String, ::Int64)
     2         0 @Base/strings/io.jl     134 _str_sizehint
     2         2 @juliasrc/gc-stock.c    922 gc_sweep_page
     2         0 @juliasrc/gc-stock.c    807 jl_gc_alloc_
     2         2 @juliasrc/gc-alloc-profiler.h   42 maybe_record_alloc_to_profile
     2         2 @juliasrc/gc-stock.c   2251 gc_mark_outrefs
     2         0 @juliasrc/gc-stock.c   1686 gc_try_claim_and_push
     2         0 @juliasrc/gc-stock.c   1606 gc_ptr_queue_push
     2         2 @juliasrc/work-stealing-queue.h   58 ws_queue_push
     2         2 @juliasrc/genericmemory.c  297 jl_genericmemory_copyto
     2         1 @juliasrc/julia.h      1523 jl_datatype_layout
     2         2 @juliasrc/genericmemory.c  105 jl_string_to_genericmemory
     2         0 @OracleD/src/Simulation.jl   90 Main.OracleD.Simulation(config::O…
     2         0 @Base/array.jl          738 _collect(cont::UnitRange{Int64}, …
     2         0 @Base/array.jl          660 _similar_for
     2         0 @Base/abstractarray.jl  824 similar
     2         0 @Base/abstractarray.jl  832 similar
     2         0 @Base/boot.jl           660 Array
     2         0 @juliasrc/gc-stock.c    765 jl_gc_small_alloc_inner
     2         0 @juliasrc/gc-stock.c    708 gc_add_page
     2         2 @juliasrc/gc-stock.h    159 push_lf_back
     2         0 @Base/strings/basic.jl  512 prevind
     3         0 @Base/strings/string.jl  163 ==
     3         3 @Base/strings/io.jl     140 print_to_string(::String, ::Int64)
     3         0 @Base/iobuffer.jl       831 unsafe_write(to::IOBuffer, p::Ptr…
     3         0 @Base/iobuffer.jl       862 _unsafe_write
     3         0 @Base/array.jl          268 unsafe_copyto!
     3         3 @juliasrc/threading.c   262 ijl_get_pgcstack
     3         3 @Base/array.jl         1131 (::Base.var"#_growend!##0#_growen…
     3         3 @juliasrc/gc-stock.c    745 jl_gc_small_alloc_inner
     3         0 @Base/iobuffer.jl       608 ensureroom
     3         3 @Dates/src/accessors.jl   10 year(days::Int64)
     3         0 @juliasrc/gc-stock.c   3487 ijl_gc_collect
     3         0 @juliasrc/safepoint.c   227 jl_safepoint_end_gc
     3         0 @juliasrc/safepoint.c    72 jl_safepoint_disable
     3         0 @juliasrc/safepoint.c    87 jl_safepoint_disable
     3         3 /lib64/libc.so.6          ? malloc_usable_size
     3         0 @juliasrc/gc-stock.c    961 gc_sweep_page
     3         0 @juliasrc/gc-stock.c   1371 gc_sweep_pool
     3         3 /lib64/libc.so.6          ? __memmove_avx512_unaligned_erms
     3         3 @Base/array.jl         1156 (::Base.var"#_growend!##0#_growen…
     3         3 @juliasrc/gc-stock.c   1700 gc_mark_obj8
     3         3 @Base/strings/io.jl      32 print(io::IOBuffer, x::Int64)
     3         0 @juliasrc/gc-stock.c   2866 gc_mark_roots
     3         3 @juliasrc/gc-stock.c   1420 gc_sweep_pool
     3         0 @juliasrc/gc-stock.c   3830 ijl_gc_managed_malloc
     3         3 /lib64/libc.so.6          ? __errno_location
     3         3 @juliasrc/gc-stock.c    292 gc_setmark_pool_
     3         0 @juliasrc/gc-stock.c   2514 gc_mark_loop_serial_
     3         0 @juliasrc/gc-stock.c   1616 gc_ptr_queue_pop
     3         3 @juliasrc/work-stealing-queue.h   79 ws_queue_pop
     3         0 @OracleD/src/Jobs.jl     58 set_duration!
     3         0 @Base/strings/util.jl   734 iterate
     3         0 @Base/strings/search.jl   55 findnext(pred::Base.Fix2{typeof(i…
     3         1 @Base/strings/search.jl   93 _search
     3         3 /lib64/libc.so.6          ? __memchr_evex
     4         0 @Base/coreio.jl           3 print(x::String)
     4         0 @Base/strings/io.jl     248 print(io::Base.TTY, s::String)
     4         0 @OracleD/src/WorkerNode.jl  351 update!(worker_node::Main.OracleD…
     4         1 @Base/cmem.jl            28 memmove
     4         0 @Base/intfuncs.jl       712 ndigits0zpb(x::UInt64, b::Int64)
     4         0 @Base/intfuncs.jl       666 bit_ndigits0z
     4         0 @Base/int.jl           1015 -
     4         0 @juliasrc/gc-stock.c   1311 gc_free_pages
     4         4 @juliasrc/gc-stock.h    192 pop_lf_back
     4         0 @OracleD/src/Cluster.jl  184 update!(cluster::Main.OracleD.Clu…
     4         4 @juliasrc/gc-stock.c    744 jl_gc_small_alloc_inner
     4         0 @Base/int.jl            287 mod
     4         0 @Base/div.jl            336 fld
     4         4 @Base/Base_compiler.jl   58 setproperty!
     4         4 @juliasrc/gc-stock.c    980 gc_sweep_pool_page
     4         0 @juliasrc/gc-stock.c   3069 _jl_gc_collect
     4         0 @juliasrc/safepoint.c   214 jl_safepoint_start_gc
     4         0 @Base/array.jl         1123 _growend!
     4         0 @OracleD/src/Cluster.jl  126 submit_job!
     4         0 @Base/strings/string.jl  194 nextind
     4         0 @Base/strings/string.jl  202 _nextind_str
     4         0 @Base/strings/string.jl   30 between
     4         1 @Base/strings/substring.jl   49 SubString
     5         0 @Dates/src/io.jl        211 format
     5         0 @OracleD/src/WorkerNode.jl  344 update!(worker_node::Main.OracleD…
     5         5 @juliasrc/gc-stock.c   1418 gc_sweep_pool
     5         0 @Base/intfuncs.jl       770 ndigits0z
     5         0 @juliasrc/gc-stock.c    794 jl_gc_alloc_
     5         5 @juliasrc/julia_internal.h  536 jl_gc_szclass
     5         0 @Base/iobuffer.jl       823 unsafe_write(to::IOBuffer, p::Ptr…
     5         0 /lib64/libc.so.6          ? systrim.constprop.0
     5         0 @Base/coreio.jl           5 println
     5         0 @Base/strings/io.jl      46 print(::Base.TTY, ::String, ::Str…
     5         1 @Base/iobuffer.jl       106 _new_generic_iobuffer
     5         0 @OracleD/src/Cluster.jl  181 update!(cluster::Main.OracleD.Clu…
     5         5 @juliasrc/gc-stock.c    790 jl_gc_alloc_
     5         0 @juliasrc/gc-stock.c   2352 gc_mark_outrefs
     5         0 @juliasrc/gc-stock.c    316 gc_setmark
     5         5 @juliasrc/gc-stock.c    291 gc_setmark_pool_
     5         5 @Base/bool.jl            40 &
     5         0 @Base/array.jl         1129 _growend!
     5         0 @OracleD/src/WorkerNode.jl  357 update!(worker_node::Main.OracleD…
     5         0 @juliasrc/gc-stock.c   3433 ijl_gc_collect
     5         0 @juliasrc/safepoint.c    50 jl_safepoint_enable
     5         0 @juliasrc/safepoint.c    67 jl_safepoint_enable
     5         0 @juliasrc/gc-stock.c   2448 gc_mark_outrefs
     5         0 @juliasrc/gc-stock.c    316 gc_setmark
     5         0 @Base/strings/util.jl   732 iterate
     6         0 @juliasrc/gc-stock.c   1318 gc_free_pages
     6         0 @Base/intfuncs.jl       917 dec(x::UInt64, pad::Int64, neg::B…
     6         0 @Dates/src/io.jl        184 format
     6         6 @juliasrc/datatype.c   1814 ijl_get_nth_field
     6         0 @OracleD/src/WorkerNode.jl  350 update!(worker_node::Main.OracleD…
     6         6 @juliasrc/gc-stock.c   1704 gc_mark_obj8
     6         4 @Base/strings/util.jl   731 iterate
     6         0 @Base/strings/util.jl   737 iterate
     7         7 @juliasrc/gc-stock.c    973 gc_sweep_page
     7         3 /lib64/libc.so.6          ? sysmalloc
     7         7 @Base/float.jl          920 Int64
     7         1 @juliasrc/genericmemory.c  110 jl_string_to_genericmemory
     7         0 @Base/array.jl         1130 _growend!
     7         0 @juliasrc/gc-stock.c   2530 gc_drain_own_chunkqueue
     7         0 @juliasrc/gc-stock.c   2016 gc_mark_chunk
     8         0 @Base/stream.jl        1154 unsafe_write(s::Base.TTY, p::Ptr{…
     8         0 @Base/stream.jl        1069 uv_write(s::Base.TTY, p::Ptr{UInt…
     8         0 @Base/stream.jl        1114 uv_write_async(s::Base.TTY, p::Pt…
     8         0 @juliasrc/jl_uv.c       683 jl_uv_write
     8         0 …buv/src/unix/stream.c 1405 uv_write
     8         0 …buv/src/unix/stream.c 1380 uv_write2
     8         0 …buv/src/unix/stream.c  861 uv__write
     8         0 …buv/src/unix/stream.c  812 uv__try_write
     8         0 …buv/src/unix/stream.c  664 uv__writev
     8         0 /lib64/libc.so.6          ? __write
     8         8 /lib64/libc.so.6          ? __syscall_cancel_arch_end
     8         8 @juliasrc/gc-stock.c    240 gc_try_setmark_tag
     8         0 @Base/intfuncs.jl       809 ndigits
     8         0 @Base/intfuncs.jl       809 #ndigits#402
     8         0 @Base/rounding.jl       480 _round_convert
     8         0 @Base/number.jl           7 convert
     8         0 @OracleD/src/WorkerNode.jl  225 start_job!(worker_node::Main.Orac…
     8         0 @OracleD/src/Jobs.jl     60 set_duration!
     8         0 @juliasrc/array.c       300 ijl_alloc_string
     8         8 /lib64/libc.so.6          ? __mprotect
     8         8 @juliasrc/gc-stock.c   2240 gc_mark_outrefs
     8         0 @OracleD/src/VOJobFactory.jl  195 create_job!
     8         0 @OracleD/src/Jobs.jl     43 Job
     8         2 @OracleD/src/Jobs.jl     30 Job
     8         0 @juliasrc/gc-stock.c    954 gc_sweep_page
     8         2 @Base/array.jl          739 _collect(cont::UnitRange{Int64}, …
     9         0 /lib64/libc.so.6          ? __syscall_cancel
     9         0 @OracleD/src/Jobs.jl     49 _duration_period
     9         0 @Base/rounding.jl       477 round
     9         0 @Base/rounding.jl       479 round
     9         0 /lib64/libc.so.6          ? __default_morecore
     9         0 /lib64/libc.so.6          ? sbrk
     9         9 /lib64/libc.so.6          ? brk
     9         0 @juliasrc/datatype.c   1842 ijl_get_nth_field
     9         3 @juliasrc/datatype.c   1531 ijl_box_int64
    10         0 @juliasrc/gc-stock.c   1453 gc_sweep_pool
    10         0 @Base/strings/io.jl     147 print_to_string(::String, ::Int64)
    10         0 @juliasrc/gc-stock.c    309 gc_setmark_pool
    10         0 @Base/array.jl          740 _collect(cont::UnitRange{Int64}, …
    11         0 @Dates/src/io.jl         81 format
    11         7 /lib64/libc.so.6          ? _int_free_create_chunk
    11         0 @Base/strings/io.jl     248 print
    11         0 @juliasrc/gc-stock.c   2463 gc_mark_outrefs
    12         0 @Dates/src/io.jl        668 format(io::IOBuffer, dt::DateTime…
    12         0 @Dates/src/io.jl        673 macro expansion
    12        12 @juliasrc/gc-stock.c   1263 gc_sweep_pool_parallel
    12         1 /lib64/libc.so.6          ? _int_free_merge_chunk
    12         5 @juliasrc/gc-stock.c   1685 gc_try_claim_and_push
    12         0 @OracleD/src/Cluster.jl  201 update!(cluster::Main.OracleD.Clu…
    12         1 @Base/strings/string.jl  120 unsafe_wrap
    12         0 @Base/strings/io.jl     152 print_to_string(::String, ::Int64)
    13         0 @Base/strings/string.jl  109 _string_n
    13         0 @OracleD/src/WorkerNode.jl  342 update!(worker_node::Main.OracleD…
    13         0 @Base/array.jl          405 getindex
    14         0 @Base/intfuncs.jl       918 dec(x::UInt64, pad::Int64, neg::B…
    14         0 @OracleD/src/Utils.jl    67 pystr
    14        14 @juliasrc/gc-stock.h    161 push_lf_back
    14         0 @juliasrc/gc-stock.c    641 jl_gc_free_memory
    14         0 /lib64/libc.so.6          ? _int_free_chunk
    14        14 /lib64/libc.so.6          ? unlink_chunk.isra.0
    14        14 @Base/int.jl             87 +
    14         1 @Base/array.jl          741 _collect(cont::UnitRange{Int64}, …
    15         0 @Dates/src/io.jl        680 format(dt::DateTime, fmt::DateFor…
    15         0 @juliasrc/gc-stock.c   1270 gc_sweep_pool_parallel
    15        15 @juliasrc/gc-stock.h    177 try_pop_lf_back
    15         0 @Base/strings/io.jl     149 print_to_string(::String, ::Int64)
    15         0 @Base/iobuffer.jl       245 GenericIOBuffer
    15         0 @Base/iobuffer.jl       266 #IOBuffer#390
    15         0 @juliasrc/gc-stock.c    953 gc_sweep_page
    15        15 @juliasrc/gc-stock.c    830 gc_update_page_fragmentation_data
    15         2 @Base/boot.jl           648 Array
    16         0 @OracleD/src/Simulation.jl  366 start!(simulation::Main.OracleD.S…
    16         0 @OracleD/src/Time.jl    107 advance!(simulation_time::Main.Or…
    16         0 @juliasrc/gc-stock.c    666 sweep_malloced_memory
    16         0 @juliasrc/gc-stock.c   2273 gc_mark_outrefs
    17         0 @juliasrc/gc-stock.c   1168 gc_sweep_prescan
    17        17 @juliasrc/gc-stock.h    152 pop_lf_back_nosync
    18         0 @juliasrc/gc-stock.c   3184 _jl_gc_collect
    18         0 @juliasrc/gc-stock.c    991 gc_sweep_other
    18        18 @juliasrc/gc-stock.c   1684 gc_try_claim_and_push
    19         1 @Dates/src/io.jl        679 format
    20         1 @Base/strings/io.jl     246 write
    21         0 @juliasrc/datatype.c   1858 ijl_get_nth_field_checked
    21         0 @juliasrc/gc-stock.c    776 ijl_gc_small_alloc
    22         1 @Base/tuple.jl           33 getindex
    24         0 @Base/show.jl          1285 show
    24         0 @Base/intfuncs.jl      1000 string(n::Int64; base::Int64, pad…
    24         1 @Base/tuple.jl           74 iterate
    25         0 @Base/iobuffer.jl       167 StringMemory
    25         0 @OracleD/src/Cluster.jl  211 update!(cluster::Main.OracleD.Clu…
    27         0 @Base/strings/io.jl      35 print(io::IOBuffer, x::Int64)
    27         0 @Base/intfuncs.jl       990 string
    28         0 @juliasrc/gc-stock.c   1837 gc_mark_objarray
    28        28 @juliasrc/gc-stock.c   1806 gc_mark_objarray
    30        30 @juliasrc/gc-stock.c    913 gc_sweep_page
    30        30 @juliasrc/gc-stock.h    332 gc_page_data
    31        31 @juliasrc/julia_internal.h  352 memmove_refs
    31         0 @juliasrc/gc-stock.c   1190 gc_sweep_prescan
    32         2 @juliasrc/gc-stock.c    739 jl_gc_small_alloc_inner
    33         1 @Base/strings/io.jl     151 print_to_string(::String, ::Int64)
    34         0 @juliasrc/gc-stock.c   2412 gc_mark_outrefs
    36         0 @OracleD/src/Simulation.jl  107 Main.OracleD.Simulation(config::O…
    36         0 @OracleD/src/JobScheduler.jl   62 Main.OracleD.JobScheduler(simulat…
    36         0 @OracleD/src/Simulation.jl  158 _load_carbon_intensity_data(path:…
    36         0 @Base/strings/util.jl   897 split
    36         0 @Base/strings/util.jl   899 #split#428
    36         0 @Base/array.jl          728 collect
    38         0 @OracleD/src/Simulation.jl   72 Main.OracleD.Simulation(config::O…
    40        40 @Base/essentials.jl      11 length
    46        46 @Base/array.jl         1128 _growend!
    50         0 @Base/operators.jl      448 <=
    50        50 @Base/bool.jl            41 |
    51         0 @juliasrc/gc-stock.c   1393 gc_sweep_pool
    51         0 @juliasrc/gc-stock.c   1211 gc_sweep_wake_all_pages
    53        53 @juliasrc/julia_internal.h  353 memmove_refs
    53         3 @OracleD/src/WorkerNode.jl  346 update!(worker_node::Main.OracleD…
    54         0 @OracleD/src/JobScheduler.jl  106 update!(scheduler::Main.OracleD.J…
    56         0 @OracleD/src/Simulation.jl  327 start!(simulation::Main.OracleD.S…
    58         0 @juliasrc/gc-stock.c   1275 gc_sweep_pool_parallel
    66        66 @juliasrc/gc-stock.c   1423 gc_sweep_pool
